ID,BOLSISTA,SINALIZADOR_INGRESSANTE,ANOS_PM,ANO_PESQUISA,INDE,IAA,IEG,IPS,IDA,IPP,IPV,IAN,INSTITUICAO_ENSINO_ALUNO,FASE,TURMA,PEDRA,PONTO_VIRADA
844,0,1,0,2022,7.308,8.5,8.611,7.5,6.75,6.25,7.556,5.0,Escola Pública,1,R,Ametista,0
847,0,1,0,2022,7.862,9.5,8.714,8.125,7.95,5.0,6.333,10.0,Escola Pública,0,A,Ametista,0
848,0,0,3,2022,6.03,7.5,7.188,7.5,3.917,7.344,5.375,5.0,Escola Pública,3,M,Ágata,0
850,1,0,6,2022,7.388,7.917,7.777,5.0,6.711,7.656,7.167,10.0,Outra,4,B,Ametista,0
851,0,0,3,2022,8.041,10.0,9.683,7.5,8.583,6.042,7.667,5.0,Escola Pública,1,L,Ametista,0
852,0,1,0,2022,7.347,9.0,7.882,8.75,7.167,5.625,7.5,5.0,Escola Pública,0,I,Ametista,0
853,0,1,0,2022,7.929,9.5,9.091,7.5,7.75,5.938,8.833,5.0,Escola Pública,1,U,Ametista,1
854,0,1,0,2022,7.403,9.0,8.092,7.5,5.667,6.458,6.778,10.0,Escola Pública,2,M,Ametista,0
855,0,0,2,2022,6.355,8.75,7.688,7.5,4.25,7.344,5.542,5.0,Escola Pública,3,M,Ágata,0
856,0,1,0,2022,7.642,9.167,9.271,7.5,7.167,6.042,7.917,5.0,Escola Pública,5,B,Ametista,0
857,0,1,0,2022,7.78,9.0,9.524,7.5,7.5,6.25,8.0,5.0,Escola Pública,1,L,Ametista,0
858,0,0,3,2022,6.69,10.0,8.399,5.0,4.583,4.375,8.278,5.0,Escola Pública,2,D,Ágata,0
859,0,1,0,2022,7.729,9.5,8.417,7.5,8.5,5.625,7.917,5.0,Escola Pública,1,H,Ametista,0
861,0,0,2,2022,6.962,9.583,6.278,6.875,6.878,7.188,7.333,5.0,Escola Pública,4,H,Ágata,0
862,0,0,3,2022,7.785,7.5,9.163,7.5,8.25,6.25,8.389,5.0,Escola Pública,1,R,Ametista,1
863,0,1,0,2022,8.68,10.0,9.19,8.125,9.417,5.625,7.917,10.0,Escola Pública,0,D,Topázio,0
864,0,1,0,2022,7.68,8.0,8.755,7.5,8.5,6.458,7.667,5.0,Escola Pública,2,Q,Ametista,0
865,0,0,1,2022,6.254,7.5,7.389,7.5,4.583,6.042,6.278,5.0,Escola Pública,1,K,Ágata,0
866,1,0,3,2022,8.417,7.5,9.729,7.5,9.583,6.875,9.333,5.0,Outra,1,A,Topázio,1
868,0,0,1,2022,7.569,9.5,8.888,8.125,6.917,5.625,7.917,5.0,Escola Pública,0,D,Ametista,0
869,0,1,0,2022,6.73,9.0,8.352,7.5,4.75,6.042,6.778,5.0,Escola Pública,1,P,Ágata,0
870,0,1,0,2022,8.428,10.0,10.0,7.5,8.0,6.667,9.556,5.0,Escola Pública,2,L,Topázio,1
872,0,0,5,2022,5.527,7.083,5.728,5.625,4.333,7.188,5.125,5.0,Escola Pública,3,K,Quartzo,0
876,0,1,0,2022,7.41,9.5,9.217,7.5,7.167,5.0,7.167,5.0,Escola Pública,0,U,Ametista,0
877,0,0,3,2022,6.058,7.917,6.608,7.5,4.75,7.031,5.208,5.0,Escola Pública,3,M,Ágata,0
879,0,1,0,2022,6.625,9.5,8.833,5.0,5.5,3.75,7.167,5.0,Escola Pública,1,G,Ágata,0
881,0,1,0,2022,8.057,9.5,9.848,7.5,7.833,6.875,8.167,5.0,Escola Pública,1,E,Ametista,0
882,0,1,0,2022,7.577,9.5,7.57,7.5,9.167,5.625,7.333,5.0,Escola Pública,1,N,Ametista,0
883,0,1,0,2022,7.792,9.5,9.667,7.5,5.5,6.25,7.167,10.0,Escola Pública,1,E,Ametista,0
884,0,0,1,2022,5.537,6.667,5.995,7.5,4.9,4.583,6.167,2.5,Escola Pública,5,B,Quartzo,0
885,0,0,1,2022,8.018,9.0,9.049,7.5,8.833,6.25,8.333,5.0,Escola Pública,1,L,Ametista,0
886,0,0,2,2022,8.086,9.5,9.667,7.5,7.25,6.25,6.889,10.0,Escola Pública,1,M,Topázio,0
887,0,1,0,2022,5.853,9.0,7.222,7.5,0.0,4.583,6.5,10.0,Escola Pública,1,A,Quartzo,0
889,0,0,3,2022,7.832,8.333,8.514,7.5,6.556,7.344,7.5,10.0,Escola Pública,3,A,Ametista,0
891,0,1,0,2022,8.025,8.5,10.0,7.5,6.5,6.25,7.5,10.0,Escola Pública,1,D,Ametista,0
893,0,1,0,2022,5.607,0.0,7.0,7.5,3.5,6.458,5.556,10.0,Escola Pública,2,P,Quartzo,0
895,0,1,0,2022,7.944,9.5,9.762,8.125,5.667,5.625,7.667,10.0,Escola Pública,0,D,Ametista,0
896,0,1,0,2022,7.199,8.5,9.185,7.5,5.833,5.625,7.667,5.0,Escola Pública,2,U,Ametista,0
900,0,0,1,2022,7.078,7.917,7.313,7.5,6.5,7.656,7.542,5.0,Escola Pública,3,B,Ametista,0
901,0,1,0,2022,6.067,8.5,5.843,7.5,3.75,6.042,7.222,5.0,Escola Pública,1,J,Ágata,0
902,0,0,3,2022,7.518,9.5,8.766,7.5,7.417,5.312,7.75,5.0,Escola Pública,0,B,Ametista,0
903,1,0,2,2022,8.175,8.0,9.383,7.5,7.5,6.042,8.222,10.0,Outra,2,L,Topázio,0
905,0,0,1,2022,7.659,9.5,6.652,7.5,9.1,6.25,8.417,5.0,Escola Pública,0,F,Ametista,1
909,0,0,3,2022,6.654,7.917,8.548,5.625,4.5,6.458,7.722,5.0,Escola Pública,2,I,Ágata,0
910,0,0,6,2022,5.323,9.167,4.161,5.0,2.967,7.031,6.389,5.0,Escola Pública,7,A,Quartzo,0
911,0,0,3,2022,5.547,4.583,7.676,5.0,5.0,5.781,6.125,2.5,Escola Pública,4,A,Quartzo,0
913,0,1,0,2022,7.028,0.0,8.083,7.5,6.489,7.969,7.833,10.0,Escola Pública,3,D,Ágata,0
914,0,0,1,2022,6.941,9.0,6.746,7.5,6.583,6.25,7.5,5.0,Escola Pública,2,B,Ágata,0
915,0,1,0,2022,6.599,7.917,6.153,7.5,4.667,6.042,6.444,10.0,Escola Pública,2,M,Ágata,0
916,1,0,5,2022,9.354,8.75,10.0,9.375,8.511,9.062,9.667,10.0,Outra,5,L,Topázio,1
918,0,1,0,2022,7.619,8.75,8.547,7.5,7.111,8.125,7.75,5.0,Escola Pública,4,B,Ametista,0
919,0,0,2,2022,4.832,0.0,4.027,6.875,1.478,7.656,6.389,10.0,Escola Pública,7,A,Quartzo,0
920,1,0,4,2022,7.04,8.333,6.612,5.625,7.2,7.812,8.0,5.0,Outra,5,F,Ametista,0
921,0,1,0,2022,4.929,10.0,3.914,6.25,1.722,7.188,6.042,2.5,Escola Pública,3,L,Quartzo,0
922,0,0,3,2022,7.192,8.75,8.458,5.0,5.167,7.5,6.708,10.0,Escola Pública,3,G,Ametista,0
923,0,0,2,2022,7.679,10.0,8.077,6.875,8.483,5.625,8.083,5.0,Escola Pública,0,F,Ametista,0
924,0,1,0,2022,7.413,8.5,8.778,7.5,7.25,5.625,7.722,5.0,Escola Pública,1,A,Ametista,0
925,0,1,0,2022,7.819,10.0,8.655,6.25,7.083,5.625,7.417,10.0,Escola Pública,0,S,Ametista,0
926,0,0,4,2022,5.149,0.0,6.417,5.625,3.556,7.5,6.708,5.0,Escola Pública,3,G,Quartzo,0
927,0,0,2,2022,6.652,7.417,7.466,5.625,6.25,6.042,7.5,5.0,Escola Pública,1,R,Ágata,0
930,1,0,3,2022,8.965,10.0,9.641,9.375,8.467,9.062,10.0,5.0,Outra,6,A,Topázio,1
931,0,0,3,2022,6.39,9.5,6.949,6.875,3.333,5.625,8.167,5.0,Escola Pública,1,G,Ágata,0
932,0,0,5,2022,5.201,0.0,5.207,4.375,5.444,7.5,6.917,5.0,Escola Pública,3,B,Quartzo,0
933,0,1,0,2022,5.677,7.917,6.256,7.5,2.067,5.625,7.042,5.0,Escola Pública,5,A,Quartzo,0
934,0,1,0,2022,7.665,7.917,9.524,7.5,8.0,7.188,7.0,5.0,Escola Pública,7,D,Ametista,0
936,0,1,0,2022,6.98,10.0,7.17,7.5,6.25,5.625,7.417,5.0,Escola Pública,0,Q,Ágata,0
937,0,0,4,2022,6.926,10.0,7.321,5.625,4.778,7.188,6.125,10.0,Escola Pública,3,G,Ágata,0
939,0,0,1,2022,6.746,7.5,7.244,5.625,5.267,7.812,8.25,5.0,Escola Pública,4,L,Ágata,0
941,0,1,0,2022,6.328,7.917,5.11,7.5,5.667,7.812,6.75,5.0,Escola Pública,3,E,Ágata,0
944,0,0,5,2022,4.182,8.75,2.918,7.5,0.944,6.094,4.625,2.5,Escola Pública,3,G,Quartzo,0
945,1,0,1,2022,8.512,8.75,10.0,8.75,8.422,8.438,8.667,5.0,Outra,4,A,Topázio,1
946,0,0,1,2022,7.411,7.083,8.785,7.5,7.444,7.656,7.208,5.0,Escola Pública,3,K,Ametista,0
947,0,0,1,2022,5.844,8.5,5.573,7.5,4.5,5.625,5.833,5.0,Escola Pública,1,U,Quartzo,0
948,0,0,4,2022,6.289,7.083,5.785,7.5,4.389,8.125,7.417,5.0,Escola Pública,4,B,Ágata,0
949,0,1,0,2022,7.836,8.0,9.63,7.5,8.5,6.042,7.778,5.0,Escola Pública,2,D,Ametista,0
952,0,1,0,2022,7.972,9.0,9.667,7.5,5.5,6.667,8.111,10.0,Escola Pública,2,P,Ametista,0
954,0,1,0,2022,7.097,8.5,8.673,5.0,7.25,5.625,7.5,5.0,Escola Pública,0,J,Ametista,0
955,0,1,0,2022,8.11,9.0,10.0,7.5,7.0,6.042,7.278,10.0,Escola Pública,1,N,Topázio,0
957,1,0,3,2022,7.359,7.5,9.198,5.625,6.917,6.458,8.389,5.0,Outra,2,L,Ametista,1
958,1,0,4,2022,6.682,7.083,8.801,5.0,5.8,7.031,6.75,5.0,Outra,5,K,Ágata,0
959,0,0,1,2022,8.093,9.5,9.841,7.5,9.0,6.25,7.5,5.0,Escola Pública,1,R,Topázio,0
960,0,1,0,2022,6.672,10.0,7.9,5.625,4.833,5.625,7.5,5.0,Escola Pública,0,J,Ágata,0
961,1,0,3,2022,7.461,9.5,9.012,5.625,4.5,6.458,8.0,10.0,Outra,2,L,Ametista,0
963,0,0,1,2022,7.276,6.917,9.326,6.875,7.083,6.042,7.556,5.0,Escola Pública,1,L,Ametista,0
964,0,0,1,2022,7.72,8.333,8.203,7.5,5.778,7.656,7.875,10.0,Escola Pública,3,F,Ametista,0
967,0,0,1,2022,6.994,9.0,5.395,7.5,9.233,4.688,7.25,5.0,Escola Pública,0,M,Ágata,0
969,0,0,1,2022,8.717,8.5,9.307,7.5,8.833,6.667,9.111,10.0,Escola Pública,2,L,Topázio,1
971,0,1,0,2022,7.483,9.5,7.28,7.5,6.167,5.938,7.5,10.0,Escola Pública,0,S,Ametista,0
974,0,1,0,2022,6.976,10.0,7.884,7.5,5.683,5.625,7.25,5.0,Escola Pública,0,K,Ágata,0
975,0,1,0,2022,8.179,10.0,9.165,7.5,8.833,5.625,8.833,5.0,Escola Pública,0,U,Topázio,1
976,0,1,0,2022,6.799,10.0,4.412,6.875,6.0,5.625,7.333,10.0,Escola Pública,0,T,Ágata,0
978,0,1,0,2022,7.204,8.5,8.519,6.875,6.5,5.625,8.0,5.0,Escola Pública,0,B,Ametista,0
979,0,1,0,2022,4.365,6.917,3.346,7.5,2.833,4.375,3.75,5.0,Escola Pública,1,U,Quartzo,0
980,0,1,0,2022,7.576,10.0,6.569,8.125,7.35,5.625,7.083,10.0,Escola Pública,0,A,Ametista,0
981,0,1,0,2022,6.848,10.0,8.387,6.25,4.75,5.625,7.667,5.0,Escola Pública,0,Q,Ágata,0
982,0,1,0,2022,6.973,9.0,6.852,7.5,4.75,6.25,6.889,10.0,Escola Pública,2,F,Ágata,0
983,1,0,4,2022,7.741,8.75,9.16,5.625,5.956,7.969,7.417,10.0,Outra,3,K,Ametista,0
984,0,0,5,2022,5.588,7.917,5.952,6.875,4.0,4.688,5.75,5.0,Escola Pública,1,G,Quartzo,0
985,0,1,0,2022,6.127,9.5,8.961,7.5,1.75,5.625,6.111,5.0,Escola Pública,1,L,Ágata,0
988,0,1,0,2022,7.392,8.0,9.364,7.5,7.75,5.417,6.889,5.0,Escola Pública,1,K,Ametista,0
989,0,0,2,2022,6.9,9.5,7.395,7.5,5.917,6.042,7.167,5.0,Escola Pública,2,B,Ágata,0
990,0,1,0,2022,6.746,8.5,10.0,7.5,2.5,6.458,7.5,5.0,Escola Pública,2,L,Ágata,0
991,0,0,3,2022,6.931,9.0,9.286,4.375,5.5,6.25,7.556,5.0,Escola Pública,2,U,Ágata,0
993,1,0,4,2022,6.847,5.417,6.281,5.625,8.889,7.5,7.292,5.0,Outra,5,F,Ágata,0
994,0,0,3,2022,7.44,10.0,8.24,7.5,5.0,7.5,6.458,10.0,Escola Pública,3,G,Ametista,0
995,0,0,3,2022,7.221,8.0,9.752,6.25,6.5,5.625,7.417,5.0,Escola Pública,1,F,Ametista,0
996,1,0,4,2022,7.066,8.5,8.175,5.0,7.167,6.25,7.611,5.0,Outra,2,F,Ametista,0
997,1,0,3,2022,7.961,6.917,9.206,4.375,8.0,6.458,8.722,10.0,Outra,2,A,Ametista,1
998,0,1,0,2022,7.742,9.5,9.668,5.625,6.167,5.625,7.5,10.0,Escola Pública,0,J,Ametista,0
1000,0,1,0,2022,6.687,9.5,8.093,7.5,2.0,6.458,6.611,10.0,Escola Pública,2,M,Ágata,0
1001,1,0,1,2022,7.382,9.0,8.452,5.625,8.083,5.625,7.75,5.0,Outra,0,J,Ametista,0
1002,0,0,2,2022,7.563,8.75,7.516,6.875,8.278,7.5,7.958,5.0,Escola Pública,4,H,Ametista,0
1004,0,0,2,2022,8.185,10.0,9.548,7.5,8.667,6.25,8.333,5.0,Escola Pública,0,L,Topázio,0
1005,0,1,0,2022,7.05,8.5,9.833,4.375,6.5,5.625,7.167,5.0,Escola Pública,1,F,Ametista,0
1008,0,1,0,2022,7.259,10.0,6.641,6.25,6.3,5.625,7.417,10.0,Escola Pública,0,R,Ametista,0
1009,0,0,1,2022,7.44,9.0,9.815,2.5,8.083,5.938,8.083,5.0,Escola Pública,0,E,Ametista,0
1010,0,0,3,2022,7.263,8.5,8.293,7.5,4.5,6.042,7.5,10.0,Escola Pública,2,B,Ametista,0
1011,0,1,0,2022,7.791,10.0,9.474,7.5,7.833,5.625,7.583,5.0,Escola Pública,0,U,Ametista,0
1014,0,0,3,2022,7.303,7.417,7.426,7.5,8.833,6.042,7.278,5.0,Escola Pública,1,M,Ametista,0
1015,1,0,4,2022,8.673,9.167,8.929,9.375,7.267,7.969,8.917,10.0,Outra,4,P,Topázio,1
1017,1,0,4,2022,7.957,7.917,9.059,5.625,6.889,7.969,8.083,10.0,Outra,4,L,Ametista,0
1022,0,0,2,2022,7.525,8.0,9.605,7.5,7.583,6.042,7.167,5.0,Escola Pública,1,J,Ametista,0
1023,0,0,1,2022,6.832,9.0,7.266,7.5,5.417,5.625,7.917,5.0,Escola Pública,0,G,Ágata,0
1025,0,1,0,2022,8.093,8.0,8.926,6.25,9.183,5.625,7.417,10.0,Escola Pública,0,G,Topázio,0
1026,0,0,1,2022,5.669,8.75,4.317,7.5,2.778,7.5,6.875,5.0,Escola Pública,3,B,Quartzo,0
1028,0,0,3,2022,6.943,7.917,6.667,4.375,7.444,7.5,5.708,10.0,Escola Pública,3,B,Ágata,0
1029,1,0,3,2022,7.928,8.75,8.915,7.5,5.778,7.812,7.917,10.0,Outra,3,A,Ametista,0
1030,0,1,0,2022,6.875,8.5,8.283,7.5,5.75,6.458,6.611,5.0,Escola Pública,2,M,Ágata,0
1031,0,0,2,2022,7.95,8.5,10.0,7.5,8.833,5.833,7.5,5.0,Escola Pública,1,B,Ametista,0
1033,0,1,0,2022,8.244,9.5,7.328,8.125,9.1,5.625,8.167,10.0,Escola Pública,0,H,Topázio,0
1034,0,0,3,2022,7.496,9.5,9.49,7.5,6.633,6.042,7.333,5.0,Escola Pública,2,K,Ametista,0
1037,0,1,0,2022,8.122,8.333,8.152,6.875,8.0,8.125,7.792,10.0,Escola Pública,3,L,Topázio,0
1038,0,0,1,2022,7.533,9.167,7.448,7.5,5.778,6.458,7.875,10.0,Escola Pública,5,B,Ametista,0
1039,0,1,0,2022,7.625,9.5,9.074,7.5,7.0,5.938,8.083,5.0,Escola Pública,0,B,Ametista,0
1040,0,1,0,2022,7.268,9.583,8.422,7.5,6.167,7.5,6.958,5.0,Escola Pública,3,C,Ametista,0
1042,0,1,0,2022,6.892,9.583,8.5,7.5,5.167,7.5,6.0,5.0,Escola Pública,3,D,Ágata,0
1044,0,0,1,2022,7.282,8.0,8.448,7.5,7.317,5.625,7.583,5.0,Escola Pública,0,F,Ametista,0
1045,0,1,0,2022,7.902,9.5,9.365,7.5,7.417,4.792,6.833,10.0,Escola Pública,2,A,Ametista,0
1048,0,1,0,2022,7.039,8.0,9.722,7.5,4.75,4.167,5.889,10.0,Escola Pública,1,C,Ametista,0
1049,0,0,1,2022,7.107,8.5,8.884,7.5,6.25,6.25,6.778,5.0,Escola Pública,1,M,Ametista,0
1050,0,0,1,2022,7.786,10.0,8.866,7.5,8.25,5.625,7.75,5.0,Escola Pública,0,N,Ametista,0
1051,0,0,3,2022,6.763,8.75,7.188,5.625,5.833,8.125,7.042,5.0,Escola Pública,3,G,Ágata,0
1052,0,1,0,2022,8.112,9.5,7.955,6.875,8.417,6.667,7.667,10.0,Escola Pública,2,F,Topázio,0
1053,0,1,0,2022,7.891,8.75,9.416,7.5,9.25,5.833,7.25,5.0,Escola Pública,5,B,Ametista,0
1054,0,1,0,2022,7.776,9.0,9.333,7.5,6.5,6.042,6.778,10.0,Escola Pública,1,P,Ametista,0
1055,0,0,1,2022,7.457,6.667,8.604,5.625,6.278,7.344,7.583,10.0,Escola Pública,4,F,Ametista,0
1057,0,0,1,2022,6.427,8.333,6.845,7.5,5.167,7.5,5.958,5.0,Escola Pública,3,M,Ágata,0
1058,0,1,0,2022,7.764,8.0,8.699,7.5,7.25,6.458,6.889,10.0,Escola Pública,2,M,Ametista,0
1059,0,1,0,2022,4.837,7.917,3.667,7.5,1.833,6.875,6.292,2.5,Escola Pública,3,L,Quartzo,0
1060,0,1,0,2022,7.209,9.583,8.653,7.5,3.5,7.031,6.833,10.0,Escola Pública,3,C,Ametista,0
1062,0,1,0,2022,6.243,6.667,7.252,5.0,4.25,6.094,5.833,10.0,Escola Pública,5,K,Ágata,0
1063,0,0,1,2022,5.552,9.0,4.574,7.5,4.167,4.375,6.083,5.0,Escola Pública,0,G,Quartzo,0
1065,0,0,1,2022,7.511,9.5,9.003,7.5,7.0,5.938,7.583,5.0,Escola Pública,0,L,Ametista,0
1066,0,0,1,2022,7.215,6.667,8.489,7.5,5.522,6.875,6.542,10.0,Escola Pública,4,L,Ametista,0
1067,0,0,4,2022,7.683,9.0,8.893,7.5,4.917,6.042,8.333,10.0,Escola Pública,2,J,Ametista,0
1068,0,0,1,2022,4.289,8.333,3.333,6.875,1.022,3.75,5.111,5.0,Escola Pública,7,A,Quartzo,0
1069,0,1,0,2022,6.864,9.0,6.175,5.0,8.0,5.625,7.833,5.0,Escola Pública,0,C,Ágata,0
1070,0,0,3,2022,5.949,9.5,8.07,5.0,4.417,4.688,5.167,5.0,Escola Pública,1,G,Quartzo,0
1071,0,0,1,2022,5.75,9.5,5.418,5.625,3.583,6.042,6.667,5.0,Escola Pública,2,B,Quartzo,0
1072,0,0,2,2022,5.372,9.583,3.816,7.5,4.122,6.094,4.833,5.0,Escola Pública,3,B,Quartzo,0
1073,0,0,1,2022,5.335,0.0,6.249,7.5,4.0,6.458,6.944,5.0,Escola Pública,1,D,Quartzo,0
1074,0,1,0,2022,6.582,8.0,6.25,7.5,5.833,6.042,7.556,5.0,Escola Pública,1,C,Ágata,0
1075,1,0,6,2022,7.566,7.5,9.58,5.625,6.744,7.969,8.458,5.0,Outra,5,K,Ametista,1
1076,0,1,0,2022,6.116,8.75,7.357,7.5,3.75,7.031,5.333,5.0,Escola Pública,3,E,Ágata,0
1078,0,0,3,2022,6.512,8.0,7.662,7.5,5.583,6.458,5.833,5.0,Escola Pública,2,Q,Ágata,0
1080,0,1,0,2022,5.412,7.5,6.481,7.5,0.0,6.042,7.556,5.0,Escola Pública,2,D,Quartzo,0
1082,0,1,0,2022,6.962,8.5,8.789,5.625,6.0,6.25,7.333,5.0,Escola Pública,1,E,Ágata,0
1084,0,0,3,2022,6.464,7.5,8.932,7.5,5.0,5.0,5.889,5.0,Escola Pública,1,J,Ágata,0
1085,0,0,3,2022,6.158,8.75,6.25,7.5,4.956,6.25,5.833,5.0,Escola Pública,5,L,Ágata,0
1090,0,0,4,2022,5.18,8.5,5.481,7.5,1.0,5.833,6.0,5.0,Escola Pública,1,K,Quartzo,0
1091,0,1,0,2022,5.519,9.0,4.866,7.5,2.25,6.458,6.5,5.0,Escola Pública,2,M,Quartzo,0
1093,0,0,6,2022,6.902,7.917,7.37,7.5,4.733,8.281,8.056,5.0,Escola Pública,7,A,Ágata,0
1095,1,0,3,2022,8.903,10.0,9.667,7.5,9.917,6.25,8.056,10.0,Outra,1,C,Topázio,0
1097,1,0,5,2022,8.15,9.167,9.692,5.625,6.678,7.969,8.0,10.0,Outra,4,A,Topázio,0
1098,0,0,1,2022,7.911,8.5,8.62,8.125,9.3,5.312,8.167,5.0,Escola Pública,0,A,Ametista,0
1099,0,0,1,2022,7.304,8.5,5.463,6.875,7.75,6.458,7.389,10.0,Escola Pública,2,F,Ametista,0
1101,0,1,0,2022,6.44,6.75,8.111,7.5,4.0,6.042,7.444,5.0,Escola Pública,1,L,Ágata,0
1102,0,1,0,2022,4.245,0.0,4.886,7.5,0.0,6.094,4.542,10.0,Escola Pública,3,E,Quartzo,0
1103,0,0,6,2022,6.012,10.0,7.443,5.0,3.278,6.094,6.292,5.0,Escola Pública,3,I,Ágata,0
1104,0,0,1,2022,7.131,9.0,7.365,7.5,7.083,6.25,7.333,5.0,Escola Pública,1,E,Ametista,0
1105,0,0,6,2022,6.787,9.5,8.505,4.375,5.083,6.042,7.889,5.0,Escola Pública,2,A,Ágata,0
1106,0,1,0,2022,6.556,9.0,8.016,6.25,5.583,5.0,6.556,5.0,Escola Pública,2,J,Ágata,0
1107,0,0,1,2022,5.307,0.0,6.075,7.5,2.722,7.812,7.583,5.0,Escola Pública,3,A,Quartzo,0
1108,0,1,0,2022,7.488,9.5,7.0,7.5,8.95,5.312,7.833,5.0,Escola Pública,0,Y,Ametista,0
1109,0,1,0,2022,7.195,8.5,9.296,7.5,6.0,6.25,7.056,5.0,Escola Pública,2,K,Ametista,0
1110,0,0,3,2022,6.606,9.0,6.966,7.5,4.583,6.458,7.5,5.0,Escola Pública,2,D,Ágata,0
1111,0,1,0,2022,7.875,9.0,8.217,7.5,7.75,5.312,7.5,10.0,Escola Pública,0,V,Ametista,0
1113,0,1,0,2022,7.535,7.083,10.0,6.25,7.75,7.188,7.167,5.0,Escola Pública,7,D,Ametista,0
1116,0,1,0,2022,7.576,7.917,8.16,7.5,7.667,6.25,8.722,5.0,Escola Pública,1,A,Ametista,1
1117,0,0,1,2022,6.731,8.0,5.925,7.5,7.583,5.625,7.083,5.0,Escola Pública,0,G,Ágata,0
1118,0,1,0,2022,7.101,8.333,8.75,7.5,5.0,7.344,5.167,10.0,Escola Pública,3,B,Ametista,0
1120,0,1,0,2022,8.064,9.5,9.167,7.5,7.25,6.25,7.278,10.0,Escola Pública,1,N,Topázio,0
1121,0,1,0,2022,7.485,9.5,8.423,7.5,6.0,5.0,7.0,10.0,Escola Pública,0,N,Ametista,0
1122,1,0,1,2022,8.712,8.333,9.615,7.5,8.778,7.5,8.5,10.0,Outra,5,K,Topázio,1
1123,1,0,3,2022,7.816,8.333,9.202,6.875,7.867,7.812,9.25,2.5,Outra,4,P,Ametista,1
1124,0,0,1,2022,7.498,7.083,9.213,5.625,6.467,7.5,9.208,5.0,Escola Pública,5,K,Ametista,1
1125,0,1,0,2022,6.307,9.5,9.722,5.625,3.25,5.0,6.0,5.0,Escola Pública,1,F,Ágata,0
1126,0,0,1,2022,4.786,0.0,5.8,5.625,3.444,7.5,5.625,5.0,Escola Pública,3,G,Quartzo,0
1127,1,0,4,2022,7.629,10.0,9.737,5.0,7.167,7.812,7.333,5.0,Outra,3,A,Ametista,0
1128,1,0,4,2022,8.282,8.333,9.057,8.75,8.667,6.458,9.417,5.0,Outra,5,B,Topázio,1
1130,1,0,3,2022,8.815,9.167,9.907,6.25,9.111,8.281,8.208,10.0,Outra,3,K,Topázio,0
1135,0,1,0,2022,7.369,8.5,8.317,7.5,9.05,3.125,7.417,5.0,Escola Pública,0,Y,Ametista,0
1136,0,0,3,2022,7.368,7.083,8.089,8.125,7.478,5.833,8.25,5.0,Escola Pública,5,B,Ametista,0
1138,0,1,0,2022,8.283,7.5,8.684,7.5,7.889,8.438,8.125,10.0,Escola Pública,4,B,Topázio,0
1141,0,0,3,2022,5.604,7.083,4.647,7.5,6.167,5.0,4.917,5.0,Escola Pública,3,D,Quartzo,0
1144,0,1,0,2022,6.922,10.0,6.786,5.0,8.083,5.312,7.083,5.0,Escola Pública,0,M,Ágata,0
1150,0,0,4,2022,7.181,9.0,8.772,5.0,6.417,5.938,8.25,5.0,Escola Pública,1,G,Ametista,0
1151,0,0,1,2022,6.797,8.75,7.85,5.625,6.744,6.406,6.5,5.0,Escola Pública,4,L,Ágata,0
1152,0,1,0,2022,8.143,10.0,9.056,7.5,7.0,6.042,7.889,10.0,Escola Pública,2,B,Topázio,0
1153,0,1,0,2022,6.051,7.917,7.357,7.5,3.75,6.875,5.5,5.0,Escola Pública,3,E,Ágata,0
1154,0,1,0,2022,7.216,7.833,9.63,7.5,6.25,5.625,7.222,5.0,Escola Pública,1,L,Ametista,0
1155,0,0,1,2022,7.973,9.5,8.054,7.5,7.583,5.625,7.917,10.0,Escola Pública,0,G,Ametista,0
1156,0,0,3,2022,5.563,0.0,6.169,7.5,5.556,7.344,6.167,5.0,Escola Pública,4,B,Quartzo,0
1159,1,0,3,2022,7.876,9.167,9.007,6.875,6.844,8.125,8.944,5.0,Outra,6,A,Ametista,1
1161,0,0,4,2022,6.776,8.333,7.333,5.625,6.5,6.719,7.208,5.0,Escola Pública,4,L,Ágata,0
1162,0,1,0,2022,7.3,8.5,8.504,7.5,7.183,5.625,7.5,5.0,Escola Pública,0,V,Ametista,0
1163,0,1,0,2022,6.945,9.583,9.167,7.5,3.75,7.031,7.25,5.0,Escola Pública,7,D,Ágata,0
1165,0,0,3,2022,6.926,6.667,6.45,7.5,6.667,8.281,7.792,5.0,Escola Pública,4,B,Ágata,0
1167,0,0,3,2022,7.184,8.0,8.888,7.5,3.5,6.458,7.556,10.0,Escola Pública,2,I,Ametista,0
1168,0,0,2,2022,7.18,8.917,8.277,7.5,6.667,5.833,7.333,5.0,Escola Pública,1,M,Ametista,0
1169,0,1,0,2022,7.503,6.417,9.487,5.0,7.25,6.25,6.944,10.0,Escola Pública,2,F,Ametista,0
1170,0,0,3,2022,6.281,9.5,6.01,7.5,4.75,5.625,6.833,5.0,Escola Pública,1,H,Ágata,0
1171,1,0,3,2022,8.638,8.333,9.896,5.625,7.911,7.812,9.5,10.0,Outra,4,F,Topázio,1
1174,1,0,3,2022,4.95,0.0,5.367,5.0,5.878,6.562,5.222,5.0,Outra,6,A,Quartzo,0
1176,1,0,5,2022,8.523,9.167,8.941,7.5,8.556,8.906,9.833,5.0,Outra,6,A,Topázio,1
1177,0,1,0,2022,7.064,10.0,9.016,7.5,4.917,5.833,7.222,5.0,Escola Pública,1,J,Ametista,0
